C-SDB_TIT-0;C-W96-0;C-SDB_BBTR-0;F-ANK;F-UEB
200305;W96-4;70;6297;14752
200305;W96-4;81;8798;17936
200305;W96-4;73;5023;13745
200305;W96-4;71;2204;50376
200305;W96-4;76;2594;28150
200305;W96-4;83;1653;1920
200305;W96-4;84;9168;21263
200305;W96-4;60;6238;20043
200305;W96-4;61;3199;9805
200305;W96-4;86;1791;10033
200305;W96-4;87;1169;6074
200305;W96-4;998;80;447
200305;W96-4;999;406;916
200305;W96-5;01;115028;309517
200305;W96-5;02;64657;171148
200305;W96-5;03;17048;47218
200305;W96-5;04;5411;33637
200305;W96-5;70;7473;19902
200305;W96-5;81;9733;19882
200305;W96-5;73;13093;54139
200305;W96-5;71;1257;27355
200305;W96-5;76;1397;22137
200305;W96-5;83;842;1809
200305;W96-5;84;4584;12139
200305;W96-5;60;7538;28339
200305;W96-5;61;3511;15534
200305;W96-5;86;4341;24996
200305;W96-5;87;1470;8281
200305;W96-5;998;712;3012
200305;W96-5;999;742;4306
200305;W96-6;01;77576;213992
200305;W96-6;02;65791;195363
200305;W96-6;03;14412;39382
200305;W96-6;04;2182;8097
200305;W96-6;70;8622;30501
200305;W96-6;81;7795;20402
200305;W96-6;73;2949;12075
200305;W96-6;71;1290;27119
200305;W96-6;76;1403;12861
200305;W96-6;83;1788;2457
200305;W96-6;84;10860;28662
200305;W96-6;60;14005;48504
200305;W96-6;61;10272;33472
200305;W96-6;86;5006;25081
200305;W96-6;87;2029;7790
200305;W96-6;999;43;240
200305;W96-7;01;140436;468734
200305;W96-7;02;101223;324379
200305;W96-7;03;46167;148415
200305;W96-7;04;7732;41868
200305;W96-7;70;15076;54220
200305;W96-7;81;3503;6659
200305;W96-7;73;1904;6140
200305;W96-7;76;287;4854
200305;W96-7;83;4137;6124
200305;W96-7;84;4871;11913
200305;W96-7;60;13945;61354
200305;W96-7;61;5017;24245
200305;W96-7;86;14393;84869
200305;W96-7;87;2432;13107
200305;W96-7;998;4;70
200305;W96-7;999;0;4
200305;W96-8;01;31408;80652
200305;W96-8;02;20958;63840
200305;W96-8;03;10810;29462
200305;W96-8;04;723;3239
200305;W96-8;70;3211;13037
200305;W96-8;81;2440;4982
200305;W96-8;73;2881;9416
200305;W96-8;71;20;305
200305;W96-8;76;321;883
200305;W96-8;83;25;44
200305;W96-8;84;3126;8879
200305;W96-8;60;2716;10945
200305;W96-8;61;354;1983
200305;W96-8;86;5324;24777
200305;W96-8;87;1521;6648
200305;W96-8;998;26;79
200305;W96-8;999;43;118
200305;W96-9;01;195951;468002
200305;W96-9;02;71952;180250
200305;W96-9;03;18492;48941
200305;W96-9;04;78;260
200305;W96-9;70;4344;10806
200305;W96-9;81;17779;46103
200305;W96-9;60;252;1166
200306;W96-1;01;19060;64325
200306;W96-1;02;17671;59852
200306;W96-1;03;12024;37146
200306;W96-1;04;2729;14214
200306;W96-1;70;14963;50572
200306;W96-1;81;659;1879
200306;W96-1;73;531;1920
200306;W96-1;71;335;8165
200306;W96-1;76;481;6257
200306;W96-1;84;2227;6720
200306;W96-1;60;6401;21311
200306;W96-1;61;3974;14580
200306;W96-1;86;2695;13759
200306;W96-1;87;769;3571
200306;W96-1;998;5;5
200306;W96-1;999;4;8
200306;W96-2;01;73940;335839
200306;W96-2;02;97795;389323
200306;W96-2;03;32489;133178
200306;W96-2;04;22316;152262
200306;W96-2;70;46407;246045
200306;W96-2;81;5507;12330
200306;W96-2;73;1035;4317
200306;W96-2;71;835;10565
200306;W96-2;76;1137;7149
200306;W96-2;83;1601;2009
200306;W96-2;84;6589;30607
200306;W96-2;60;10809;53547
200306;W96-2;61;4139;24103
200306;W96-2;86;14181;111894
200306;W96-2;87;3886;27146
200306;W96-2;999;2;6
200306;W96-3;01;67949;167532
200306;W96-3;02;71730;166378
200306;W96-3;03;26752;59870
200306;W96-3;04;935;2720
200306;W96-3;70;12589;34749
200306;W96-3;81;4662;9744
200306;W96-3;73;1262;4442
200306;W96-3;71;1449;28148
200306;W96-3;76;1922;30007
200306;W96-3;83;3624;4005
200306;W96-3;84;8160;23681
200306;W96-3;60;14535;36241
200306;W96-3;61;4841;14938
200306;W96-3;86;1642;6580
200306;W96-3;87;1052;3576
200306;W96-3;998;2;120
200306;W96-3;999;2;10
200306;W96-4;01;61279;139071
200306;W96-4;02;65751;171977
200306;W96-4;03;31659;91003
200306;W96-4;04;1717;7059
200306;W96-4;70;16539;44482
200306;W96-4;81;9448;19786
200306;W96-4;73;6911;18632
200306;W96-4;71;2375;46140
200306;W96-4;76;3083;27170
200306;W96-4;83;5778;6933
200306;W96-4;84;10357;26538
200306;W96-4;60;10038;32399
200306;W96-4;61;4924;17807
200306;W96-4;86;3605;21817
200306;W96-4;87;2244;12918
200306;W96-4;999;50;50
200306;W96-5;01;136800;462427
200306;W96-5;02;87970;321948
200306;W96-5;03;26658;83613
200306;W96-5;04;9153;69705
200306;W96-5;70;19392;65624
200306;W96-5;81;12594;24500
200306;W96-5;73;18823;73269
200306;W96-5;71;1157;24305
200306;W96-5;76;1587;23541
200306;W96-5;83;3743;7091
200306;W96-5;84;6998;20641
200306;W96-5;60;15081;62843
200306;W96-5;61;7285;38024
200306;W96-5;86;10036;66408
200306;W96-5;87;3791;23713
200306;W96-5;998;801;3448
200306;W96-5;999;1392;3747
200306;W96-6;01;74367;214028
200306;W96-6;02;73334;232391
200306;W96-6;03;17760;51267
200306;W96-6;04;3338;13402
200306;W96-6;70;15215;47910
200306;W96-6;81;10929;22858
200306;W96-6;73;3889;14862
200306;W96-6;71;1388;26557
200306;W96-6;76;1436;14195
200306;W96-6;83;10080;12263
200306;W96-6;84;10022;35641
200306;W96-6;60;15015;54100
200306;W96-6;61;12150;43096
200306;W96-6;86;6308;39651
200306;W96-6;87;2775;12249
200306;W96-6;999;32;152
200306;W96-7;01;192816;814480
200306;W96-7;02;148677;598074
200306;W96-7;03;78643;299691
200306;W96-7;04;16131;111991
200306;W96-7;70;37854;154514
200306;W96-7;81;4581;8207
200306;W96-7;73;2536;7550
200306;W96-7;76;421;4517
200306;W96-7;83;9794;14840
200306;W96-7;84;6157;20949
200306;W96-7;60;28497;146371
200306;W96-7;61;11035;59621
200306;W96-7;86;27753;198506
200306;W96-7;87;5076;34860
200306;W96-7;998;58;83
200306;W96-7;999;136;247
200306;W96-8;01;40256;121171
200306;W96-8;02;29235;105510
200306;W96-8;03;16883;56841
200306;W96-8;04;2372;14770
200306;W96-8;70;8834;33122
200306;W96-8;81;2678;5120
200306;W96-8;73;3566;11408
200306;W96-8;71;19;570
200306;W96-8;76;152;452
200306;W96-8;83;2224;2259
200306;W96-8;84;4484;15785
200306;W96-8;60;6484;33764
200306;W96-8;61;912;4583
200306;W96-8;86;10444;62867
200306;W96-8;87;2799;16852
200306;W96-9;01;190568;420861
200306;W96-9;02;64926;160450
200306;W96-9;03;16537;41259
200306;W96-9;04;119;428
200306;W96-9;70;6980;16057
200306;W96-9;81;19477;46445
200306;W96-9;60;272;1271
200307;W96-1;01;22735;76016
200307;W96-1;02;22536;71192
200307;W96-1;03;12376;44699
200307;W96-1;04;2826;20948
200307;W96-1;70;14263;63344
200307;W96-1;81;517;1903
200307;W96-1;73;209;2016
200307;W96-1;71;423;8332
200307;W96-1;76;761;7300
200307;W96-1;84;1925;10120
200307;W96-1;60;8531;33213
200307;W96-1;61;4261;17878
200307;W96-1;86;3647;24116
200307;W96-1;87;1127;7244
200307;W96-2;01;77898;423688
200307;W96-2;02;103298;520805
200307;W96-2;03;43261;231121
200307;W96-2;04;28181;246705
200307;W96-2;70;102523;734971
200307;W96-2;81;6265;19954
200307;W96-2;73;1779;20401
200307;W96-2;76;1390;13682
200307;W96-2;83;5020;8222
200307;W96-2;84;8601;66607
200307;W96-2;60;24848;153881
200307;W96-2;61;8474;63784
200307;W96-2;86;33275;297879
200307;W96-2;87;7078;65955
200307;W96-2;999;932;10938
200307;W96-3;01;63949;168181
200307;W96-3;02;70648;164542
200307;W96-3;03;24985;66093
200307;W96-3;04;521;2384
200307;W96-3;70;16626;40584
200307;W96-3;81;2871;10266
200307;W96-3;73;964;9336
200307;W96-3;71;1437;29129
200307;W96-3;76;1966;32044
200307;W96-3;83;2613;2838
200307;W96-3;84;7643;47496
200307;W96-3;60;15008;43476
200307;W96-3;61;4922;20476
200307;W96-3;86;2018;12082
200307;W96-3;87;1401;8091
200307;W96-3;999;109;616
200307;W96-4;01;59866;147394
200307;W96-4;02;66734;203048
200307;W96-4;03;34430;124107
200307;W96-4;04;2196;14283
200307;W96-4;70;26790;78300
200307;W96-4;81;6485;18487
200307;W96-4;73;6210;33940
200307;W96-4;71;2321;49296
200307;W96-4;76;3887;36529
200307;W96-4;83;7551;9405
200307;W96-4;84;11080;55833
200307;W96-4;60;14082;59461
200307;W96-4;61;6952;35539
200307;W96-4;86;5976;46866
200307;W96-4;87;3685;28605
200307;W96-4;999;13;38
200307;W96-5;01;151067;586889
200307;W96-5;02;107343;455809
200307;W96-5;03;36147;144022
200307;W96-5;04;16186;136532
200307;W96-5;70;38482;142989
200307;W96-5;81;14679;38066
200307;W96-5;73;13848;105141
200307;W96-5;71;1316;24412
200307;W96-5;76;1293;17171
200307;W96-5;83;7319;16398
200307;W96-5;84;11710;65390
200307;W96-5;60;25423;121176
200307;W96-5;61;12003;75749
200307;W96-5;86;20312;164851
200307;W96-5;87;7902;65551
200307;W96-5;998;1236;5345
200307;W96-5;999;1681;15949
200307;W96-6;01;70562;239579
200307;W96-6;02;75916;288281
200307;W96-6;03;18911;70612
200307;W96-6;04;3823;25025
200307;W96-6;70;21602;76831
200307;W96-6;81;8462;27631
200307;W96-6;73;2952;28610
200307;W96-6;71;1349;26143
200307;W96-6;76;1532;16834
200307;W96-6;83;13537;17552
200307;W96-6;84;9653;46669
200307;W96-6;60;19752;86791
200307;W96-6;61;13752;71271
200307;W96-6;86;8992;70436
200307;W96-6;87;4488;31717
200307;W96-6;998;1162;2526
200307;W96-6;999;39;299
200307;W96-7;01;218174;1048815
200307;W96-7;02;174897;832587
200307;W96-7;03;105280;494637
200307;W96-7;04;28697;242015
200307;W96-7;70;75814;358979
200307;W96-7;81;6150;13310
200307;W96-7;73;2590;18307
200307;W96-7;76;635;6469
200307;W96-7;83;23056;34616
200307;W96-7;84;9002;50234
200307;W96-7;60;44000;265736
200307;W96-7;61;16376;110694
200307;W96-7;86;53130;471633
200307;W96-7;87;10587;94079
200307;W96-7;999;2030;4165
200307;W96-8;01;47714;153764
200307;W96-8;02;34720;139779
200307;W96-8;03;20845;74473
200307;W96-8;04;3272;24098
200307;W96-8;70;15367;70952
200307;W96-8;81;3203;8308
200307;W96-8;73;3444;19553
200307;W96-8;71;20;607
200307;W96-8;76;11;143
200307;W96-8;83;9273;10037
200307;W96-8;84;4940;19681
200307;W96-8;60;9386;55658
200307;W96-8;61;1140;7680
200307;W96-8;86;14740;120332
200307;W96-8;87;4077;30006
200307;W96-9;01;192155;439390
200307;W96-9;02;66334;166841
200307;W96-9;03;19611;52758
200307;W96-9;04;117;382
200307;W96-9;70;11998;29403
200307;W96-9;81;21733;46087
200307;W96-9;60;226;1233
200308;W96-1;01;29814;99080
200308;W96-1;02;26683;86467
200308;W96-1;03;15832;57934
200308;W96-1;04;3219;23509
200308;W96-1;70;15688;82681
200308;W96-1;81;692;1738
200308;W96-1;73;95;1381
200308;W96-1;71;345;8530
200308;W96-1;76;592;7643
200308;W96-1;84;2203;10024
200308;W96-1;60;11402;44312
200308;W96-1;61;5920;26215
200308;W96-1;86;4940;34423
200308;W96-1;87;1254;8469
200308;W96-2;01;101106;566355
200308;W96-2;02;129628;675328
200308;W96-2;03;55336;304705
200308;W96-2;04;34514;322100
200308;W96-2;70;100221;778077
200308;W96-2;81;6726;20455
200308;W96-2;73;1279;14668
200308;W96-2;71;528;10727
200308;W96-2;76;1575;13081
200308;W96-2;83;7181;11057
200308;W96-2;84;10087;70535
200308;W96-2;60;31641;207860
200308;W96-2;61;10890;91987
200308;W96-2;86;40954;413469
200308;W96-2;87;8371;89335
200308;W96-2;999;65;323
200308;W96-3;01;74428;199937
200308;W96-3;02;78206;187939
200308;W96-3;03;31443;76211
200308;W96-3;04;542;2776
200308;W96-3;70;18688;45551
200308;W96-3;81;3967;12369
200308;W96-3;73;614;7434
200308;W96-3;71;1247;27831
200308;W96-3;76;2085;33204
200308;W96-3;83;3379;3692
200308;W96-3;84;8087;39428
200308;W96-3;60;18491;54149
200308;W96-3;61;6125;24995
200308;W96-3;86;2713;14752
200308;W96-3;87;2013;12106
200308;W96-3;998;132;1031
200308;W96-3;999;18;112
200308;W96-4;01;67948;188122
200308;W96-4;02;79161;244525
200308;W96-4;03;44113;166453
200308;W96-4;04;2977;18200
200308;W96-4;70;31755;104162
200308;W96-4;81;6529;17855
200308;W96-4;73;8126;40865
200308;W96-4;71;2263;48574
200308;W96-4;76;4267;39997
200308;W96-4;83;7077;9234
200308;W96-4;84;11388;58309
200308;W96-4;60;19058;82705
200308;W96-4;61;9635;51300
200308;W96-4;86;8134;67208
200308;W96-4;87;4691;40187
200308;W96-4;999;26;155
200308;W96-5;01;201441;821761
200308;W96-5;02;144549;636917
200308;W96-5;03;46990;196993
200308;W96-5;04;20673;185900
200308;W96-5;70;48618;178233
200308;W96-5;81;14287;36690
200308;W96-5;73;14164;144771
200308;W96-5;71;1090;24359
200308;W96-5;76;2073;29226
200308;W96-5;83;10470;22189
200308;W96-5;84;12241;69322
200308;W96-5;60;37560;188209
200308;W96-5;61;18265;119369
200308;W96-5;86;27226;243577
200308;W96-5;87;10415;97284
200308;W96-5;998;1676;7721
200308;W96-5;999;753;6503
200308;W96-6;01;90632;287055
200308;W96-6;02;94735;365245
200308;W96-6;03;26007;99854
200308;W96-6;04;5644;42659
200308;W96-6;70;26337;91198
200308;W96-6;81;9057;30461
200308;W96-6;73;2716;20663
200308;W96-6;71;1332;27201
200308;W96-6;76;2093;19171
200308;W96-6;83;18705;24136
200308;W96-6;84;9827;49589
200308;W96-6;60;28782;125839
200308;W96-6;61;20024;104296
200308;W96-6;86;12216;96401
200308;W96-6;87;5526;40367
200308;W96-6;999;110;666
200308;W96-7;01;275879;1366729
200308;W96-7;02;222723;1120068
200308;W96-7;03;139202;701082
200308;W96-7;04;38641;349564
200308;W96-7;70;80360;380178
200308;W96-7;81;4672;11266
200308;W96-7;73;2725;25288
200308;W96-7;76;599;6941
200308;W96-7;83;28192;42086
200308;W96-7;84;8244;48752
200308;W96-7;60;64461;402422
200308;W96-7;61;25039;172405
200308;W96-7;86;72502;690353
200308;W96-7;87;14302;133192
200308;W96-7;999;2198;2653
200308;W96-8;01;60950;208277
200308;W96-8;02;45063;185166
200308;W96-8;03;26095;96828
200308;W96-8;04;5020;40496
200308;W96-8;70;18692;78481
200308;W96-8;81;3171;8181
200308;W96-8;73;3370;23384
200308;W96-8;71;20;611
200308;W96-8;76;172;647
200308;W96-8;83;12457;13711
200308;W96-8;84;4561;28366
200308;W96-8;60;12767;77763
200308;W96-8;61;1867;11641
200308;W96-8;86;20330;180708
200308;W96-8;87;5060;43638
200308;W96-9;01;223450;544291
200308;W96-9;02;78220;199100
200308;W96-9;03;25541;63848
200308;W96-9;04;135;495
200308;W96-9;70;18885;46227
200308;W96-9;81;21526;46708
200308;W96-9;60;289;1204
200309;W96-1;01;22566;67479
200309;W96-1;02;16767;56597
200309;W96-1;03;7028;23147
200309;W96-1;04;925;5541
200309;W96-1;70;4895;24003
200309;W96-1;81;587;1728
200309;W96-1;73;264;913
200309;W96-1;71;378;8303
200309;W96-1;76;621;7885
200309;W96-1;84;1145;2890
200309;W96-1;60;4246;14637
200309;W96-1;61;3049;12024
200309;W96-1;86;1358;8988
200309;W96-1;87;510;2693
200309;W96-2;01;67204;322067
200309;W96-2;02;67329;290509
200309;W96-2;03;20397;98061
200309;W96-2;04;11413;108178
200309;W96-2;70;20942;127277
200309;W96-2;81;2163;7208
200309;W96-2;73;240;3320
200309;W96-2;71;911;11467
200309;W96-2;76;833;6105
200309;W96-2;83;3302;4294
200309;W96-2;84;4003;26309
200309;W96-2;60;6919;46910
200309;W96-2;61;2729;23328
200309;W96-2;86;7769;96536
200309;W96-2;87;1602;19215
200309;W96-2;999;17;81
200309;W96-3;01;79757;191272
200309;W96-3;02;74733;178152
200309;W96-3;03;26435;61529
200309;W96-3;04;279;1674
200309;W96-3;70;7088;21268
200309;W96-3;81;2768;5541
200309;W96-3;73;1040;3685
200309;W96-3;71;1526;29818
200309;W96-3;76;1794;31000
200309;W96-3;83;2340;2424
200309;W96-3;84;7617;24755
200309;W96-3;60;12996;37563
200309;W96-3;61;4061;14599
200309;W96-3;86;1540;7855
200309;W96-3;87;853;4006
200309;W96-4;01;64646;144978
200309;W96-4;02;64098;172746
200309;W96-4;03;24360;77858
200309;W96-4;04;1302;5184
200309;W96-4;70;5809;16507
200309;W96-4;81;5329;12600
200309;W96-4;73;2495;7378
200309;W96-4;71;2852;48058
200309;W96-4;76;2831;29993
200309;W96-4;83;7210;7692
200309;W96-4;84;8484;25139
200309;W96-4;60;7057;30116
200309;W96-4;61;3008;14081
200309;W96-4;86;2195;18994
200309;W96-4;87;1099;9047
200309;W96-5;01;153021;510875
200309;W96-5;02;83104;331078
200309;W96-5;03;24358;88975
200309;W96-5;04;6850;67939
200309;W96-5;70;8169;31492
200309;W96-5;81;7796;16247
200309;W96-5;73;6686;38355
200309;W96-5;71;1412;25444
200309;W96-5;76;1854;28773
200309;W96-5;83;4992;12718
200309;W96-5;84;5828;17820
200309;W96-5;60;13420;73221
200309;W96-5;61;6355;43950
200309;W96-5;86;7427;70249
200309;W96-5;87;2476;24917
200309;W96-5;998;691;3339
200309;W96-5;999;66;398
200309;W96-6;01;85879;246842
200309;W96-6;02;79110;254384
200309;W96-6;03;18218;55024
200309;W96-6;04;2397;13285
200309;W96-6;70;8414;33536
200309;W96-6;81;7909;15683
200309;W96-6;73;1374;7651
200309;W96-6;71;1330;26662
200309;W96-6;76;1492;16604
200309;W96-6;83;10842;12673
200309;W96-6;84;6973;20774
200309;W96-6;60;17280;67443
200309;W96-6;61;12148;49502
200309;W96-6;86;5739;42831
200309;W96-6;87;2242;13110
200309;W96-7;01;215913;931551
200309;W96-7;02;165584;732017
200309;W96-7;03;82606;383658
200309;W96-7;04;14029;130212
200309;W96-7;70;19769;95473
200309;W96-7;81;2874;8425
200309;W96-7;73;1457;6582
200309;W96-7;76;364;4756
200309;W96-7;83;19197;29892
200309;W96-7;84;6080;19637
200309;W96-7;60;29364;197599
200309;W96-7;61;10379;74433
200309;W96-7;86;24668;240897
200309;W96-7;87;4125;41017
200309;W96-8;01;44120;140945
200309;W96-8;02;32674;128750
200309;W96-8;03;18283;63909
200309;W96-8;04;3057;23043
200309;W96-8;70;4254;26574
200309;W96-8;81;1649;4817
200309;W96-8;73;1679;7002
200309;W96-8;71;20;586
200309;W96-8;76;228;533
200309;W96-8;83;7723;8288
200309;W96-8;84;4276;15703
200309;W96-8;60;7117;44481
200309;W96-8;61;893;5520
200309;W96-8;86;9357;74659
200309;W96-8;87;1919;15315
200309;W96-9;01;212231;504538
200309;W96-9;02;75218;202401
200309;W96-9;03;24652;63741
200309;W96-9;04;26;88
200309;W96-9;70;5367;12466
200309;W96-9;81;16782;40961
200309;W96-9;60;168;811
200310;W96-1;01;24597;66247
200310;W96-1;02;13492;41316
200310;W96-1;03;3404;10528
200310;W96-1;04;239;1002
200310;W96-1;70;2176;8739
200310;W96-1;81;311;621
200310;W96-1;71;387;8573
200310;W96-1;76;674;8137
200310;W96-1;84;221;468
200310;W96-1;60;2414;6302
200310;W96-1;61;1113;3087
200310;W96-1;86;800;3343
200310;W96-1;87;163;868
200310;W96-2;01;52133;166972
200310;W96-2;02;32009;90676
200310;W96-2;03;8172;26871
200310;W96-2;04;4963;29217
200310;W96-2;70;2298;10803
200310;W96-2;81;1612;3551
200310;W96-2;71;563;10646
200310;W96-2;76;550;2249
200310;W96-2;83;443;815
200310;W96-2;84;3022;12517
200310;W96-2;60;1760;8169
200310;W96-2;61;708;4282
200310;W96-2;86;2708;20923
200310;W96-2;87;745;4861
200310;W96-2;998;30;32
200310;W96-3;01;72243;171683
200310;W96-3;02;54587;118271
200310;W96-3;03;18909;47009
200310;W96-3;04;96;759
200310;W96-3;70;3316;10750
200310;W96-3;81;1806;3780
200310;W96-3;73;186;746
200310;W96-3;71;1397;29953
200310;W96-3;76;1917;31942
200310;W96-3;83;1676;1772
200310;W96-3;84;5320;16269
200310;W96-3;60;8803;24557
200310;W96-3;61;2882;9566
200310;W96-3;86;1080;5565
200310;W96-3;87;550;2222
200310;W96-4;01;58086;124438
200310;W96-4;02;44136;113102
200310;W96-4;03;16749;50873
200310;W96-4;04;552;1977
200310;W96-4;70;910;3698
200310;W96-4;81;4623;11799
200310;W96-4;73;1672;4175
200310;W96-4;71;2684;49665
200310;W96-4;76;2514;24711
200310;W96-4;83;1776;2177
200310;W96-4;84;8205;21323
200310;W96-4;60;3498;13447
200310;W96-4;61;1636;6512
200310;W96-4;86;1221;6854
200310;W96-4;87;648;4254
200310;W96-4;998;11;122
200310;W96-5;01;134263;354470
200310;W96-5;02;49507;141218
200310;W96-5;03;14362;38983
200310;W96-5;04;4988;38916
200310;W96-5;70;2463;9114
200310;W96-5;81;7212;13682
200310;W96-5;73;3776;16999
200310;W96-5;71;1262;26190
200310;W96-5;76;1482;26139
200310;W96-5;83;2121;4102
200310;W96-5;84;4220;10347
200310;W96-5;60;4971;22521
200310;W96-5;61;2675;14042
200310;W96-5;86;3360;22836
200310;W96-5;87;1468;8560
200310;W96-5;998;328;1252
200310;W96-5;999;68;288
200310;W96-6;01;91173;238905
200310;W96-6;02;64980;169473
200310;W96-6;03;13511;33755
200310;W96-6;04;1744;8045
200310;W96-6;70;2068;8573
200310;W96-6;81;6419;11082
200310;W96-6;73;826;5258
200310;W96-6;71;1284;26975
200310;W96-6;76;1213;11836
200310;W96-6;83;1804;2159
200310;W96-6;84;6012;14740
200310;W96-6;60;13555;42596
200310;W96-6;61;10190;30719
200310;W96-6;86;3903;23720
200310;W96-6;87;2130;7555
200310;W96-6;998;280;573
200310;W96-7;01;202815;709866
200310;W96-7;02;107578;364792
200310;W96-7;03;47624;167824
200310;W96-7;04;9876;56932
200310;W96-7;70;7408;32001
200310;W96-7;81;2040;3741
200310;W96-7;73;1560;5079
200310;W96-7;76;279;3501
200310;W96-7;83;9253;53447
200310;W96-7;84;5067;13731
200310;W96-7;60;14482;70108
200310;W96-7;61;5586;27575
200310;W96-7;86;17208;106995
200310;W96-7;87;3432;19940
200310;W96-8;01;33336;96157
200310;W96-8;02;20728;68063
200310;W96-8;03;10237;33052
200310;W96-8;04;1740;9698
